ID,target,ensemble_pred,ensemble_correct,ensemble_confidence,ensemble_margin,ensemble_proba_class1,ensemble_proba_class2,ensemble_proba_class3,lightgbm_simple_fe_pred,lightgbm_simple_fe_confidence,lightgbm_simple_fe_proba_class1,lightgbm_simple_fe_proba_class2,lightgbm_simple_fe_proba_class3,lightgbm_original_pred,lightgbm_original_confidence,lightgbm_original_proba_class1,lightgbm_original_proba_class2,lightgbm_original_proba_class3,random_forest_original_pred,random_forest_original_confidence,random_forest_original_proba_class1,random_forest_original_proba_class2,random_forest_original_proba_class3,extra_trees_original_pred,extra_trees_original_confidence,extra_trees_original_proba_class1,extra_trees_original_proba_class2,extra_trees_original_proba_class3,hgb_original_pred,hgb_original_confidence,hgb_original_proba_class1,hgb_original_proba_class2,hgb_original_proba_class3,hgb_simple_fe_pred,hgb_simple_fe_confidence,hgb_simple_fe_proba_class1,hgb_simple_fe_proba_class2,hgb_simple_fe_proba_class3,xgboost_simple_fe_pred,xgboost_simple_fe_confidence,xgboost_simple_fe_proba_class1,xgboost_simple_fe_proba_class2,xgboost_simple_fe_proba_class3,gradient_boosting_fe_pred,gradient_boosting_fe_confidence,gradient_boosting_fe_proba_class1,gradient_boosting_fe_proba_class2,gradient_boosting_fe_proba_class3
106,class3,class3,True,0.9965408952879831,0.9930820856457843,2.9610923585425454e-07,0.003458809642198791,0.9965408952879831,class3,0.9999999626193451,3.74893651120617e-09,3.363171853249835e-08,0.9999999626193451,class3,0.999999898012722,3.958818691172553e-09,9.802845935190711e-08,0.999999898012722,class3,0.9957142857142857,0.0,0.004285714285714286,0.9957142857142857,class3,0.99,0.0,0.01,0.99,class3,0.9999994412166775,5.7971768429943273e-08,5.008115540494418e-07,0.9999994412166775,class3,0.9999998219622248,4.928369593636466e-08,1.2875407930571048e-07,0.9999998219622248,class3,0.9999661445617676,8.2822771219071e-06,2.560465691203717e-05,0.9999661445617676,class3,0.999995852632553,1.6310596695282817e-07,3.984261479920664e-06,0.999995852632553
107,class3,class3,True,0.9999990648388426,0.999998322429542,1.9248286290274246e-07,7.424093005616635e-07,0.9999990648388426,class3,0.9999999659023067,5.327451760935856e-09,2.8770241466922663e-08,0.9999999659023067,class3,0.9999999838696663,3.83469390903289e-09,1.2295639694847756e-08,0.9999999838696663,class3,1.0,0.0,0.0,1.0,class3,1.0,0.0,0.0,1.0,class3,0.9999999639831318,1.0861651408019112e-08,2.515521680976906e-08,0.9999999639831318,class3,0.9999999085848462,2.5023829995448215e-08,6.63913237271888e-08,0.9999999085848462,class3,0.9999815225601196,5.039587449573446e-06,1.3429701539280359e-05,0.9999815225601196,class3,0.999997173104898,2.1568463326589908e-07,2.6112104688116625e-06,0.999997173104898
108,class3,class3,True,0.9942353411168838,0.988641529114275,0.00017084573581241657,0.005593812002608726,0.9942353411168838,class3,0.9999999170304261,1.2048645644375243e-08,7.092092834173419e-08,0.9999999170304261,class3,0.9999997408786291,2.8902513150761986e-08,2.302188576884279e-07,0.9999997408786291,class3,0.9928571428571429,0.0,0.007142857142857143,0.9928571428571429,class3,0.9833333333333333,0.0011111111111111111,0.015555555555555555,0.9833333333333333,class3,0.9999990221613493,3.346671659437183e-08,9.443719339851987e-07,0.9999990221613493,class3,0.9999994361800882,3.1273177213048994e-08,5.32546734550795e-07,0.9999994361800882,class3,0.9999425411224365,6.5117806116177235e-06,5.0912411097669974e-05,0.9999425411224365,class3,0.9999981591565551,1.9985444506199967e-07,1.6409889999508814e-06,0.9999981591565551
109,class3,class3,True,0.9999992224617937,0.9999986019322075,1.586047249163497e-07,6.205295862983837e-07,0.9999992224617937,class3,0.9999999830032938,5.4138009232180606e-09,1.1582905272770028e-08,0.9999999830032938,class3,0.9999999870645646,3.027402921065494e-09,9.908032539279314e-09,0.9999999870645646,class3,1.0,0.0,0.0,1.0,class3,1.0,0.0,0.0,1.0,class3,0.9999998839364971,2.980709933673186e-08,8.625640346584007e-08,0.9999998839364971,class3,0.9999998597979541,2.548732477068954e-08,1.1471472102842399e-07,0.9999998597979541,class3,0.9999858140945435,3.651985025499016e-06,1.0582284630800132e-05,0.9999858140945435,class3,0.9999973382899497,3.1528773366228553e-07,2.346422316524905e-06,0.9999973382899497
110,class3,class3,True,0.9917218583657758,0.9834440243514905,3.0776764262321146e-07,0.00827783401428524,0.9917218583657758,class3,0.9999999593068817,4.400184284843717e-09,3.629293409160214e-08,0.9999999593068817,class3,0.999999252457178,6.425318383056144e-09,7.411175034534422e-07,0.999999252457178,class3,0.9971428571428571,0.0,0.002857142857142857,0.9971428571428571,class3,0.9544444444444444,0.0,0.04555555555555556,0.9544444444444444,class3,0.9999990501046757,6.150844128885623e-08,8.883868829077951e-07,0.9999990501046757,class3,0.9999994727199637,1.0821495693239781e-07,4.1906507941986046e-07,0.9999994727199637,class3,0.9999551773071289,8.573774721298832e-06,3.625339377322234e-05,0.9999551773071289,class3,0.999995852632553,1.6310596695282817e-07,3.984261479920664e-06,0.999995852632553
111,class3,class3,True,0.9999987997012341,0.9999978872394542,2.8938078999227005e-07,9.124617798704783e-07,0.9999987997012341,class3,0.9999999657938071,8.340791291007931e-09,2.586540156142475e-08,0.9999999657938071,class3,0.9999998423385323,1.1423073004198884e-08,1.462383947118731e-07,0.9999998423385323,class3,1.0,0.0,0.0,1.0,class3,1.0,0.0,0.0,1.0,class3,0.9999999291387532,1.4212405434557404e-08,5.6648841221067e-08,0.9999999291387532,class3,0.9999999354995012,2.5361191681448097e-08,3.913930719653711e-08,0.9999999354995012,class3,0.999977707862854,7.620174528710777e-06,1.4718742022523656e-05,0.999977707862854,class3,0.9999960108440743,3.118683160300949e-07,3.677287609726227e-06,0.9999960108440743
112,class3,class3,True,0.9983342570361586,0.9966688394991451,3.250969035639484e-07,0.001665417537013495,0.9983342570361586,class3,0.9999999712550506,5.042741278485022e-09,2.370220818454541e-08,0.9999999712550506,class3,0.9999998774110749,1.173617182374479e-08,1.1085275314990195e-07,0.9999998774110749,class3,0.9985714285714286,0.0,0.0014285714285714286,0.9985714285714286,class3,0.9933333333333333,0.0,0.006666666666666667,0.9933333333333333,class3,0.9999998719429586,1.911710862671024e-08,1.0893993277670287e-07,0.9999998719429586,class3,0.9999997411012351,6.849675455965655e-08,1.904020103553544e-07,0.9999997411012351,class3,0.9999716281890869,8.592178346589208e-06,1.9769635400734842e-05,0.9999716281890869,class3,0.9999957134675004,3.351169262696876e-07,3.951415573302868e-06,0.9999957134675004
113,class3,class3,True,0.9738816027073041,0.9477634291691838,2.235461819004665e-07,0.026118173538120324,0.9738816027073041,class3,0.9999999774414611,2.238911241597976e-09,2.0319627647009964e-08,0.9999999774414611,class3,0.9999992315879043,8.455329319087303e-09,7.599567663637252e-07,0.9999992315879043,class3,0.9771428571428571,0.0,0.022857142857142857,0.9771428571428571,class3,0.8966666666666666,0.0,0.10333333333333333,0.8966666666666666,class3,0.9999997644746039,2.85597380996693e-08,2.069656579760735e-07,0.9999997644746039,class3,0.9999999088617909,2.4669002578373447e-08,6.64692065934034e-08,0.9999999088617909,class3,0.9999750852584839,6.139619472378399e-06,1.8768807422020473e-05,0.9999750852584839,class3,0.999995852632553,1.6310596695282817e-07,3.984261479920664e-06,0.999995852632553
114,class3,class3,True,0.9999979441345419,0.9999963656112854,4.768022328287004e-07,1.5785232565865749e-06,0.9999979441345419,class3,0.9999999190867713,1.0706413189530679e-08,7.020681551612959e-08,0.9999999190867713,class3,0.9999996633635441,2.4222859442823424e-08,3.124135964602765e-07,0.9999996633635441,class3,1.0,0.0,0.0,1.0,class3,1.0,0.0,0.0,1.0,class3,0.9999998162276449,2.6384857219951975e-08,1.5738749790848644e-07,0.9999998162276449,class3,0.9999997779694914,1.9168655706322246e-08,2.028618530091739e-07,0.9999997779694914,class3,0.9999452829360962,1.363637602480594e-05,4.106432606931776e-05,0.9999452829360962,class3,0.9999981591565551,1.9985444506199967e-07,1.6409889999508814e-06,0.9999981591565551
115,class3,class3,True,0.9996574593264882,0.9993150676185727,1.498352493994615e-07,0.0003423917079154677,0.9996574593264882,class3,0.9999999474343452,7.0959232952007955e-09,4.5469731451562065e-08,0.9999999474343452,class3,0.999999884283778,4.876949273936622e-09,1.1083927288209752e-07,0.999999884283778,class3,1.0,0.0,0.0,1.0,class3,0.9977777777777778,0.0,0.0022222222222222222,0.9977777777777778,class3,0.9999998613621427,1.590581423287814e-08,1.2273204300087775e-07,0.9999998613621427,class3,0.9999999104269799,2.170128523905673e-08,6.78717348104445e-08,0.9999999104269799,class3,0.9999865293502808,3.7116142266313545e-06,9.785387192096096e-06,0.9999865293502808,class3,0.999992234819609,2.2264898297575836e-07,7.542531408016237e-06,0.999992234819609
116,class3,class3,True,0.9999982232813719,0.9999969395529245,4.933020960199543e-07,1.2837284474650152e-06,0.9999982232813719,class3,0.9999999404402524,1.1864393799230218e-08,4.769535382740586e-08,0.9999999404402524,class3,0.9999999871937048,7.009148606573197e-09,5.797146661898619e-09,0.9999999871937048,class3,1.0,0.0,0.0,1.0,class3,1.0,0.0,0.0,1.0,class3,0.9999999358103185,2.3698134288032456e-08,4.0491547218433837e-08,0.9999999358103185,class3,0.9999999228415299,1.4345568495015907e-08,6.281290150716747e-08,0.9999999228415299,class3,0.9999527931213379,1.4171095244819298e-05,3.30452348862309e-05,0.9999527931213379,class3,0.9999981591565551,1.9985444506199967e-07,1.6409889999508814e-06,0.9999981591565551
117,class3,class3,True,0.9933822800858805,0.9895818439705585,0.00281728425850653,0.0038004361153219425,0.9933822800858805,class3,0.9999999537692593,1.0850812346791675e-08,3.537992822517654e-08,0.9999999537692593,class3,0.999999795259235,1.2325780823277392e-08,1.9241498431589936e-07,0.999999795259235,class3,0.9928571428571429,0.002857142857142857,0.004285714285714286,0.9928571428571429,class3,0.9777777777777777,0.01,0.012222222222222223,0.9777777777777777,class3,0.9999997541142601,8.109364422452878e-08,1.6479209567603718e-07,0.9999997541142601,class3,0.9999997823110428,6.984750348470936e-08,1.478414536637237e-07,0.9999997823110428,class3,0.9999469518661499,1.3438973837764934e-05,3.962308983318508e-05,0.9999469518661499,class3,0.9999960108440743,3.118683160300949e-07,3.677287609726227e-06,0.9999960108440743
118,class2,class2,True,0.8396593245010744,0.6917095734208949,0.012390924416825166,0.8396593245010744,0.14794975108017946,class2,0.9999996738165333,2.9546433517106697e-08,0.9999996738165333,2.9663703318305586e-07,class2,0.999999505401994,5.201849334379967e-08,0.999999505401994,4.425795125214726e-07,class2,0.8014285714285714,0.02,0.8014285714285714,0.17857142857142858,class2,0.5377777777777778,0.022222222222222223,0.5377777777777778,0.44,class2,0.9999944730818072,1.6121491158150493e-07,0.9999944730818072,5.365703281117234e-06,class2,0.9999830478814915,8.444870127941172e-08,0.9999830478814915,1.6867669807313434e-05,class2,0.9940020442008972,0.00025770155480131507,0.9940020442008972,0.005740254186093807,class2,0.9989646309444526,6.642059243388897e-06,0.9989646309444526,0.0010287269963039905
119,class2,class2,True,0.9085308249767747,0.8230971733314912,0.006035523333759814,0.9085308249767747,0.08543365164528345,class2,0.9999996827903566,1.1516559127235075e-07,0.9999996827903566,2.0204405234150596e-07,class2,0.9999997293776706,9.89128845610451e-08,0.9999997293776706,1.7170944479512488e-07,class2,0.8985714285714286,0.004285714285714286,0.8985714285714286,0.09714285714285714,class2,0.7022222222222222,0.02666666666666667,0.7022222222222222,0.27111111111111114,class2,0.9999921887342702,5.427230248552391e-08,0.9999921887342702,7.75699342712267e-06,class2,0.9999988997800636,3.3686884039067415e-08,0.9999988997800636,1.066533052426424e-06,class2,0.995668888092041,0.0005498796817846596,0.995668888092041,0.0037812308873981237,class2,0.9989668737928626,7.37043246285984e-06,0.9989668737928626,0.0010257557746744068
120,class3,class3,True,0.9999982932016408,0.9999968001775358,2.1427583398716775e-07,1.4930241050344611e-06,0.9999982932016408,class3,0.9999999708277216,4.515911399349022e-09,2.4656367015140063e-08,0.9999999708277216,class3,0.9999998914996147,6.451174648643421e-09,1.0204921065949859e-07,0.9999998914996147,class3,1.0,0.0,0.0,1.0,class3,1.0,0.0,0.0,1.0,class3,0.9999997881858942,2.0640531743284178e-08,1.9117357396535837e-07,0.9999997881858942,class3,0.9999997450410876,3.24514647886067e-08,2.2250744769081122e-07,0.9999997450410876,class3,0.999971866607666,4.980104677088093e-06,2.316848622285761e-05,0.999971866607666,class3,0.9999932747129283,4.2201940512141564e-07,6.303267666701081e-06,0.9999932747129283
121,class3,class3,True,0.9612338872152052,0.9307896886729491,0.008321914352513596,0.03044419854225606,0.9612338872152052,class3,0.9999999457492889,1.653458833164944e-08,3.771612286113071e-08,0.9999999457492889,class3,0.99999966677224,8.962102716517829e-08,2.4360673291364293e-07,0.99999966677224,class3,0.9428571428571428,0.007142857142857143,0.05,0.9428571428571428,class3,0.9144444444444444,0.03333333333333333,0.052222222222222225,0.9144444444444444,class3,0.9999989932938917,2.1661871413399366e-07,7.90087394109348e-07,0.9999989932938917,class3,0.9999995602518343,3.92877739911981e-08,4.0046039174955133e-07,0.9999995602518343,class3,0.9999405145645142,1.0787713108584285e-05,4.8701054765842855e-05,0.9999405145645142,class3,0.9999981591565551,1.9985444506199967e-07,1.6409889999508814e-06,0.9999981591565551
122,class3,class3,True,0.9993567648891285,0.9987139512232419,4.2144366426192413e-07,0.000642813665886614,0.9993567648891285,class3,0.9999999136288121,9.473979038000281e-09,7.689720888351508e-08,0.9999999136288121,class3,0.9999996309298781,2.1934529838764976e-08,3.4713559214301185e-07,0.9999996309298781,class3,0.9985714285714286,0.0,0.0014285714285714286,0.9985714285714286,class3,1.0,0.0,0.0,1.0,class3,0.9999997124132286,3.299197010512993e-08,2.5459480124184496e-07,0.9999997124132286,class3,0.9999996893297404,2.298078830418983e-08,2.876894712414901e-07,0.9999996893297404,class3,0.9999306201934814,1.1955959053011611e-05,5.74238074477762e-05,0.9999306201934814,class3,0.9999981591565551,1.9985444506199967e-07,1.6409889999508814e-06,0.9999981591565551
123,class3,class3,True,0.9986344413539535,0.9972690905034662,2.0862523239430744e-07,0.0013653508504873249,0.9986344413539535,class3,0.9999999829046607,7.985344668872978e-09,9.109994591716087e-09,0.9999999829046607,class3,0.9999999942467337,2.8872361043152342e-09,2.866030217287329e-09,0.9999999942467337,class3,1.0,0.0,0.0,1.0,class3,0.9911111111111112,0.0,0.008888888888888889,0.9911111111111112,class3,0.9999998960317203,6.452102348588407e-08,3.944725619760814e-08,0.9999998960317203,class3,0.9999996193723711,2.94851960303521e-07,8.577566852740682e-08,0.9999996193723711,class3,0.9999886751174927,5.012379460822558e-06,6.337643299048068e-06,0.9999886751174927,class3,0.999996927650944,2.7738178131828895e-07,2.7949672748227947e-06,0.999996927650944
124,class3,class3,True,0.9717881322074043,0.9435764677290149,2.015304479140078e-07,0.028211664478389454,0.9717881322074043,class3,0.9999999101908043,7.1787784948943135e-09,8.263041732867914e-08,0.9999999101908043,class3,0.999999579720683,3.307923889080218e-08,3.872000782193456e-07,0.999999579720683,class3,0.9728571428571429,0.0,0.027142857142857142,0.9728571428571429,class3,0.8955555555555555,0.0,0.10444444444444445,0.8955555555555555,class3,0.999999695978573,3.486179526026787e-08,2.691596317159659e-07,0.999999695978573,class3,0.9999994933309453,3.4131105226901234e-08,4.7253794952409146e-07,0.9999994933309453,class3,0.9999427795410156,5.26849089510506e-06,5.1897917728638276e-05,0.9999427795410156,class3,0.9999981591565551,1.9985444506199967e-07,1.6409889999508814e-06,0.9999981591565551
125,class3,class3,True,0.9985034703187242,0.9970072008085078,2.618418415269045e-07,0.0014962695102163702,0.9985034703187242,class3,0.9999999038473483,1.2685445432199971e-08,8.346720630840392e-08,0.9999999038473483,class3,0.9999992594917512,3.274217370580729e-08,7.077660751315163e-07,0.9999992594917512,class3,0.9985714285714286,0.0,0.0014285714285714286,0.9985714285714286,class3,0.9944444444444445,0.0,0.005555555555555556,0.9944444444444445,class3,0.9999997120712271,2.1697579207380276e-08,2.662311937744934e-07,0.9999997120712271,class3,0.9999995364780633,3.22836648110029e-08,4.312382718628141e-07,0.9999995364780633,class3,0.9999229907989502,7.094678039720748e-06,6.996515003265813e-05,0.9999229907989502,class3,0.9999981591565551,1.9985444506199967e-07,1.6409889999508814e-06,0.9999981591565551
126,class3,class3,True,0.9954304687210291,0.9908612151725423,2.7812375493521894e-07,0.00456925354848682,0.9954304687210291,class3,0.9999999467338987,9.875911457840897e-09,4.339018987138575e-08,0.9999999467338987,class3,0.9999995030940123,6.854322157883233e-09,4.90051665524513e-07,0.9999995030940123,class3,0.9928571428571429,0.0,0.007142857142857143,0.9928571428571429,class3,0.9911111111111112,0.0,0.008888888888888889,0.9911111111111112,class3,0.9999998993646891,1.4104426745198077e-08,8.653088407516013e-08,0.9999998993646891,class3,0.9999998346370176,8.428656590332201e-08,8.107641642017094e-08,0.9999998346370176,class3,0.9999761581420898,7.231571089505451e-06,1.662220347498078e-05,0.9999761581420898,class3,0.9999960108440743,3.118683160300949e-07,3.677287609726227e-06,0.9999960108440743
127,class3,class3,True,0.9562935988447943,0.9298296504416657,0.017242452900801297,0.02646394840312858,0.9562935988447943,class3,0.9999999420568728,1.390180752528732e-08,4.4041319607201514e-08,0.9999999420568728,class3,0.9999997855851432,6.365907555814825e-08,1.5075578123755738e-07,0.9999997855851432,class3,0.9542857142857143,0.017142857142857144,0.02857142857142857,0.9542857142857143,class3,0.8488888888888889,0.06222222222222222,0.08888888888888889,0.8488888888888889,class3,0.9999996852763,5.490460507845372e-08,2.5981909485010816e-07,0.9999996852763,class3,0.9999997657839645,7.976252561474629e-08,1.544535098921937e-07,0.9999997657839645,class3,0.9999532699584961,1.277318278880557e-05,3.3961365261347964e-05,0.9999532699584961,class3,0.999992234819609,2.2264898297575836e-07,7.542531408016237e-06,0.999992234819609
128,class2,class2,True,0.9047655147723476,0.8142827372566662,0.004751706812963448,0.9047655147723476,0.09048277751568133,class2,0.9999995526864687,1.6029483189670051e-07,0.9999995526864687,2.870186995361705e-07,class2,0.9999982721813829,7.59138984696167e-07,0.9999982721813829,9.68679632283379e-07,class2,0.92,0.007142857142857143,0.92,0.07285714285714286,class2,0.6144444444444445,0.01,0.6144444444444445,0.37555555555555553,class2,0.9999823272895949,5.684927785413612e-07,0.9999823272895949,1.7104217626638855e-05,class2,0.9999980102175952,9.638972364512578e-08,0.9999980102175952,1.8933926812938581e-06,class2,0.9967003464698792,0.00037062237970530987,0.9967003464698792,0.0029290039092302322,class2,0.9995798022897523,4.717186510989973e-06,0.9995798022897523,0.0004154805237367069
129,class3,class3,True,0.9955174859417734,0.9910351469111185,1.752186920116983e-07,0.004482339030654819,0.9955174859417734,class3,0.9999999512560663,7.217281700570536e-09,4.1526652004738905e-08,0.9999999512560663,class3,0.9999999521072126,4.401727563898695e-09,4.349105985233259e-08,0.9999999521072126,class3,0.9957142857142857,0.0,0.004285714285714286,0.9957142857142857,class3,0.9833333333333333,0.0,0.016666666666666666,0.9833333333333333,class3,0.9999999520299098,1.4122559546169134e-08,3.384753060962881e-08,0.9999999520299098,class3,0.999999941854453,1.5931567987605855e-08,4.221397905435651e-08,0.999999941854453,class3,0.9999839067459106,4.488399554247735e-06,1.1610645742621273e-05,0.9999839067459106,class3,0.999992234819609,2.2264898297575836e-07,7.542531408016237e-06,0.999992234819609
130,class3,class3,True,0.9999993301589154,0.9999988189375378,1.5673410810662975e-07,5.112213776135047e-07,0.9999993301589154,class3,0.9999999811970964,4.630042965485042e-09,1.4172860673804663e-08,0.9999999811970964,class3,0.9999999916493646,2.795308107891721e-09,5.555327294254661e-09,0.9999999916493646,class3,1.0,0.0,0.0,1.0,class3,1.0,0.0,0.0,1.0,class3,0.9999999399094738,1.574655659730826e-08,4.434396973460203e-08,0.9999999399094738,class3,0.9999998261236043,3.9581804433537066e-08,1.3429459135964137e-07,0.9999998261236043,class3,0.9999890327453613,3.604630364861805e-06,7.305487997655291e-06,0.9999890327453613,class3,0.9999973382899497,3.1528773366228553e-07,2.346422316524905e-06,0.9999973382899497
131,class2,class2,True,0.8607375610224501,0.7314537988597403,0.009978678167193446,0.8607375610224501,0.12928376216270987,class2,0.999997743662729,1.8646669770854642e-06,0.999997743662729,3.9167029390637255e-07,class2,0.9999985558788216,7.281543673733076e-07,0.9999985558788216,7.159668110259383e-07,class2,0.8314285714285714,0.017142857142857144,0.8314285714285714,0.15142857142857144,class2,0.5877777777777777,0.014444444444444444,0.5877777777777777,0.3977777777777778,class2,0.9999579399923644,3.477349089657664e-05,0.9999579399923644,7.286516738933579e-06,class2,0.9999537999659284,1.8307607793523566e-06,0.9999537999659284,4.436927329226347e-05,class2,0.993101954460144,0.002051189076155424,0.993101954460144,0.004846897441893816,class2,0.9987774561695616,2.7912537238294975e-05,0.9987774561695616,0.0011946312932000983
132,class3,class3,True,0.9983343063218413,0.9966688456851261,2.317515813665782e-07,0.001665460636715134,0.9983343063218413,class3,0.9999999736748748,1.1479005542451094e-08,1.4846119655150642e-08,0.9999999736748748,class3,0.9999999916118861,2.3007896026447844e-09,6.087324260874563e-09,0.9999999916118861,class3,0.9985714285714286,0.0,0.0014285714285714286,0.9985714285714286,class3,0.9933333333333333,0.0,0.006666666666666667,0.9933333333333333,class3,0.9999999299607281,2.3784931013990118e-08,4.625434079256278e-08,0.9999999299607281,class3,0.9999997998691982,1.2499081807049428e-07,7.51399837654409e-08,0.9999997998691982,class3,0.9999699592590332,5.781652362202294e-06,2.422000397928059e-05,0.9999699592590332,class3,0.999996545667728,3.118684828253125e-07,3.1424637890877672e-06,0.999996545667728
133,class3,class3,True,0.9999991575155178,0.9999985771472049,2.6129676125963364e-07,5.80368312983475e-07,0.9999991575155178,class3,0.9999999833529376,4.13894121745866e-09,1.2508121187437045e-08,0.9999999833529376,class3,0.999999984799917,2.356847462259331e-09,1.2843235585983595e-08,0.999999984799917,class3,1.0,0.0,0.0,1.0,class3,1.0,0.0,0.0,1.0,class3,0.9999999687084599,1.2089938554952119e-08,1.9201601657922453e-08,0.9999999687084599,class3,0.9999999504848114,1.4607159750685455e-08,3.4908028912159464e-08,0.9999999504848114,class3,0.999981164932251,6.8140416260575876e-06,1.1996196917607449e-05,0.999981164932251,class3,0.999998075447557,3.1163261251645535e-07,1.6129198303837027e-06,0.999998075447557
134,class3,class3,True,0.9964993215816111,0.9929988926003093,2.5107944484273986e-07,0.0035004289813018886,0.9964993215816111,class3,0.9999999789301044,8.74247371177559e-09,1.2327421849383684e-08,0.9999999789301044,class3,0.999999991074256,3.6879731940494424e-09,5.237770928702154e-09,0.999999991074256,class3,0.9971428571428571,0.0,0.002857142857142857,0.9971428571428571,class3,0.9855555555555555,0.0,0.014444444444444444,0.9855555555555555,class3,0.9999999034064402,5.700797317297135e-08,3.958558663978149e-08,0.9999999034064402,class3,0.9999997269652395,2.2977297262824683e-07,4.326178778945534e-08,0.9999997269652395,class3,0.999969482421875,6.242862582439557e-06,2.4324481273652054e-05,0.999969482421875,class3,0.9999960108440743,3.118683160300949e-07,3.677287609726227e-06,0.9999960108440743
135,class3,class3,True,0.9999991632829786,0.999998521773265,1.9325368010406607e-07,6.415097135243221e-07,0.9999991632829786,class3,0.9999999767861388,6.80770051148899e-09,1.6406160680440098e-08,0.9999999767861388,class3,0.9999999864013562,2.9275185278167706e-09,1.0671125175316315e-08,0.9999999864013562,class3,1.0,0.0,0.0,1.0,class3,1.0,0.0,0.0,1.0,class3,0.9999999579931154,1.0525358535559454e-08,3.148152606330839e-08,0.9999999579931154,class3,0.9999998734265214,4.4875748949571775e-08,8.169772953831848e-08,0.9999998734265214,class3,0.9999884366989136,4.716675448435126e-06,6.787427992094308e-06,0.9999884366989136,class3,0.9999960108440743,3.118683160300949e-07,3.677287609726227e-06,0.9999960108440743
136,class3,class3,True,0.9998267030655918,0.9996537037908145,2.994682415949289e-07,0.0001729992747772808,0.9998267030655918,class3,0.9999998491185581,8.535540227809635e-09,1.4234590173280135e-07,0.9999998491185581,class3,0.9999994910952043,9.141502879642128e-09,4.997632928885231e-07,0.9999994910952043,class3,1.0,0.0,0.0,1.0,class3,0.9988888888888889,0.0,0.0011111111111111111,0.9988888888888889,class3,0.999999353735155,2.806646240748363e-08,6.181983826042191e-07,0.999999353735155,class3,0.9999997778337043,4.208971307651177e-08,1.800765827076796e-07,0.9999997778337043,class3,0.999947190284729,8.199568583222572e-06,4.466495011001825e-05,0.999947190284729,class3,0.999992234819609,2.2264898297575836e-07,7.542531408016237e-06,0.999992234819609
137,class3,class3,True,0.9976931010119203,0.9953864718092964,2.716967626874731e-07,0.0023066292026238853,0.9976931010119203,class3,0.9999999103911992,1.2064638626146024e-08,7.75441621220479e-08,0.9999999103911992,class3,0.9999997654935563,8.9908902038466e-09,2.255155533710758e-07,0.9999997654935563,class3,0.9971428571428571,0.0,0.002857142857142857,0.9971428571428571,class3,0.9933333333333333,0.0,0.006666666666666667,0.9933333333333333,class3,0.9999997909003211,2.200908798039885e-08,1.8709059098122908e-07,0.9999997909003211,class3,0.9999998593311277,3.075128326500029e-08,1.0991758911074225e-07,0.9999998593311277,class3,0.9999696016311646,7.3626983976282645e-06,2.30935856961878e-05,0.9999696016311646,class3,0.999992234819609,2.2264898297575836e-07,7.542531408016237e-06,0.999992234819609
138,class3,class3,True,0.7004091053970373,0.40297011488159573,0.002151903896386104,0.29743899051544154,0.7004091053970373,class3,0.8562592924963589,1.062509059400965e-05,0.14373008241304705,0.8562592924963589,class3,0.9836275487960794,8.45619982571637e-06,0.016363995004094953,0.9836275487960794,class3,0.5228571428571429,0.002857142857142857,0.4742857142857143,0.5228571428571429,class3,0.7677777777777778,0.005555555555555556,0.22666666666666666,0.7677777777777778,class3,0.9251824082985634,2.1542709922370524e-06,0.07481543743044453,0.9251824082985634,class3,0.7456668339962934,8.954463186111115e-06,0.25432421154052043,0.7456668339962934,class3,0.5160630941390991,0.00043391602230258286,0.48350298404693604,0.5160630941390991,class3,0.9546137947860225,9.33679617887848e-06,0.04537686841779851,0.9546137947860225
139,class3,class3,True,0.9999981509414462,0.9999965427024546,2.4087534526906316e-07,1.6082389915425496e-06,0.9999981509414462,class3,0.999999935399482,9.229454088244126e-09,5.537106403971681e-08,0.999999935399482,class3,0.9999997926871665,7.239914661391744e-09,2.0007291885745718e-07,0.9999997926871665,class3,1.0,0.0,0.0,1.0,class3,1.0,0.0,0.0,1.0,class3,0.9999998762169799,2.01161726477781e-08,1.0366684748545704e-07,0.9999998762169799,class3,0.9999998943202476,2.47310843445493e-08,8.094866805855308e-08,0.9999998943202476,class3,0.9999711513519287,6.4500422922719736e-06,2.2400296074920334e-05,0.9999711513519287,class3,0.999992234819609,2.2264898297575836e-07,7.542531408016237e-06,0.999992234819609
140,class3,class3,True,0.9957716892201531,0.9915436142280464,2.3498155373497276e-07,0.004228074992106746,0.9957716892201531,class3,0.9999999796158017,3.794577668760101e-09,1.658962071931161e-08,0.9999999796158017,class3,0.9999999919577601,8.276857578410323e-10,7.2145541923773625e-09,0.9999999919577601,class3,0.9928571428571429,0.0,0.007142857142857143,0.9928571428571429,class3,0.9933333333333333,0.0,0.006666666666666667,0.9933333333333333,class3,0.9999999455859102,1.5798283679542678e-08,3.861580620869338e-08,0.9999999455859102,class3,0.9999998596158082,4.208276793670695e-08,9.830142389409141e-08,0.9999998596158082,class3,0.9999760389328003,6.495809884654591e-06,1.744082874211017e-05,0.9999760389328003,class3,0.999995852632553,1.6310596695282817e-07,3.984261479920664e-06,0.999995852632553
